run,tow_speed_nom,tsr_nom,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upvp,mean_upwp,mean_vpwp,k
0.0,1.2,1.0,1.2000274600355239,0.0019430679517573313,15.0,26.26,12.0,4.0,0.9999302878419633,0.00837548274865015,0.32682541278128047,0.09769717541407946,0.0399424506516514,0.07671719704919178,0.000303962275448506,0.0005254313747198212,0.0017524569574072465,0.0004829662511632412,0.0017661750170827868,0.0026381780820606483,3.0139826010911346,9.714619214468453,3.8120221373980065,15.0,26.26,0.0,0.0,0.8961354493961624,-0.007518716528451439,-0.043163183597117336,0.18094075284482777,0.2145412177236008,0.13394160564664578,0.005689768154717496,0.001056147037329582,-0.0009586164092336675,0.04833235989914337
1.0,1.2,1.25,1.2000315097690941,0.0025648406571560033,15.0,26.26,15.0,5.0,1.2501323586327169,0.010107416413694914,0.3662568447889988,0.11323243894867738,0.05484745337957344,0.09765226148952971,0.0004259828993689127,0.0004939335985290459,0.001361972454419417,0.0005286926955073234,0.0021688966127476747,0.0016651211154651633,4.012400216699764,8.870236998524167,6.231285171147425,15.0,26.26,0.0,0.0,0.8514550313924109,0.012796972378665864,-0.020411999985834376,0.14932055904703798,0.17906751206067192,0.10177235316414708,0.006546606281116759,-0.0006851507280626782,8.574294983717867e-05,0.032345303942383316
2.0,1.2,1.5,1.2000418350168351,0.0038316376214301453,15.0,26.88,19.0,6.0,1.501019505384237,0.030178726323993713,0.4141734866625281,0.16521092256337558,0.10026457838054058,0.15337308706095507,0.004142415048844999,0.005012790273077115,0.005546007952955779,0.004347188848487673,0.005378933212612828,0.005810667899061312,5.00020708880941,7.982930300977783,5.196647451927117,15.0,26.88,0.0,0.0,0.7925181127001909,0.017494282155360415,-0.023322798239251267,0.20382373672077395,0.19914358606237473,0.11314977397269821,0.0005532550513599606,-0.0012611400211572507,0.0012449043538395959,0.04698273141310067
3.0,1.2,1.75,1.2000335029686175,0.005075408340510842,15.0,26.79,22.0,7.0,1.7502716609373576,0.058343009327294325,0.47517611483156397,0.19235869857277005,0.12755067020285427,0.16869263676981425,0.002578010852791317,0.005413716066555228,0.0017364845703358978,0.0023842647758662407,0.005367172670722878,0.0016554853479786628,6.000793013774453,10.552135851157356,8.767433748153712,15.0,26.79,0.0,0.0,0.7339808419239761,0.057239454779571576,-0.03675976229828809,0.18904266952933452,0.22426280794760275,0.1418908825064597,0.009930043107039696,0.0009992230550747744,-0.0018213305038015748,0.05305938615220853
4.0,1.2,2.0,1.2000713895993178,0.00448279904808084,15.0,26.73,25.0,8.0,1.999200354639336,0.1235372667879216,0.5431244693796992,0.25315234603419906,0.19150506916271326,0.19383549068431352,0.003181539610962383,0.005567915587127976,0.004595358331625688,0.0026598469592642466,0.005313780555999002,0.0038587497795503686,7.000739047229605,13.446610093393753,7.5333801686821795,15.0,26.73,0.0,0.0,0.7760692604846517,0.051602049350206056,-0.03748209727268058,0.21030363497823362,0.22017547972392557,0.14448770707065126,0.016424364854703482,0.0034193008708966544,-0.0007003529072401213,0.056766525776101286
5.0,1.2,2.25,1.2000301199657242,0.004193874701866573,15.0,26.67,28.0,9.0,2.2496700700784507,0.1871601258002992,0.6095876015557938,0.20334696793362217,0.15984185703588644,0.17594241270384797,0.011102108924072322,0.008248623049284125,0.006043913694636725,0.008533843120878622,0.006943879111666127,0.00466459741492044,8.000083435527824,13.219744183513198,8.395823247607174,15.0,26.67,0.0,0.0,0.5576122536450854,0.016089270358341606,-0.028382176524263607,0.14749110552872577,0.14607050455539317,0.08135352282660953,0.004724904961663314,-0.0010587703220229644,0.000788847613874395,0.02484365044344125
6.0,1.2,2.5,1.2000703823870222,0.004197992972294978,18.0,26.63,23.0,7.0,2.4997541780904946,0.2724277034961007,0.6806038758946968,0.1547653782600865,0.13632972446092223,0.17208359197847786,0.002340207446559001,0.0024303968934486072,0.003731448994297598,0.0021643341389507935,0.004545943723490921,0.0034595949895926043,6.001174424060006,11.464848319605153,6.608719630756859,18.0,26.63,0.0,0.0,0.5717831882532092,-0.0021924636733002853,-0.022826767113919857,0.12501019707796346,0.12994937911891358,0.07906517305724253,0.0002867437796741995,-0.0006035226553046843,-0.0003949449977377973,0.019371610666034704
7.0,1.2,2.6,1.2000973325635103,0.0042217140469098385,18.0,26.66,24.0,8.0,2.6000274766307774,0.30792776528271776,0.7152251073977715,0.1453947124087209,0.13518583657219901,0.17313145440016312,0.0034728261708824116,0.0037881705495515063,0.003823311203802077,0.002903369688102954,0.005053615658662825,0.003218217018243972,7.0007316360966,13.861681745943192,7.770257572790097,18.0,26.66,0.0,0.0,0.5269445728243911,0.012169745891203343,-0.013594688309206548,0.10331281248972805,0.10626072414655625,0.074493845756857,0.0018423436833707473,0.0003157898453826547,0.0005653174679595919,0.01374916298638431
8.0,1.2,2.7,1.2000413924050637,0.004463132842238278,18.0,26.69,25.0,8.0,2.699563139816564,0.3356897487642511,0.7454104162905462,0.12810983940031898,0.12552380184740802,0.1722211907384172,0.001921240545126738,0.0029789271552486903,0.004356943297982006,0.0016062240122327787,0.0049462012630644,0.0036606994929874086,7.002460272054404,11.964570121535157,7.593417136366189,18.0,26.69,0.0,0.0,0.5101134135126724,0.019079976953805602,-0.007778481025703174,0.10949380964497969,0.10579490457317046,0.06944052152702486,0.000237542894065516,-4.755530708451114e-05,-0.00022092106073304057,0.013993662895262075
9.0,1.2,2.8,1.2000586796785309,0.004975474713150122,18.0,26.71,26.0,8.0,2.800001720802542,0.3544488901335819,0.7771503581242476,0.11564603401034847,0.119027665341954,0.1742105684559177,0.0030522655143905113,0.0051032103702289494,0.004553652771701162,0.0025517751328409818,0.0058798950264565405,0.0038240936589607976,7.001003552883005,14.911398735315695,7.543245230575078,18.0,26.71,0.0,0.0,0.47530977010898207,0.024929884977601256,-0.02644374295729656,0.09979980507532603,0.09707024393587327,0.06768569454859494,0.0017878714187891307,0.0006153736129839162,0.0003884060500115761,0.011975108607098165
10.0,1.2,2.9,1.2001281214203894,0.005319900037596654,18.0,26.73,27.0,9.0,2.8991685674750998,0.36437932551797975,0.8035351861306229,0.11035552280278826,0.11907125777365504,0.17697147540986846,0.001164426878360806,0.005313157349738112,0.006325775666775699,0.0008951354044964577,0.005937395416819012,0.004880302156311481,8.009125016943889,15.412107261600257,8.361271244637969,18.0,26.73,0.0,0.0,0.4461569302338778,0.015488545248847144,-0.008026345988417114,0.10620855081087544,0.10076352736490547,0.07503656744603929,0.0024659153610592155,-0.0006780914975357387,-0.0005567941154609186,0.01352426528793024
11.0,1.2,3.0,1.200080319634703,0.006151992759268865,18.0,26.76,28.0,9.0,2.999588314102382,0.3689262718725273,0.8277648852048226,0.11020649283073027,0.12337893190243693,0.1872122788786948,0.0021262184303929396,0.0045370619409144915,0.004859780837612229,0.0016343999204255662,0.005782785215571339,0.0037598429053612614,8.002818893536872,14.061827531420262,8.611625122402765,18.0,26.76,0.0,0.0,0.4391039407900883,0.027839336742227924,-0.01933352369788517,0.10445499176992144,0.085026882949463,0.06458485122153482,0.0008836187530214571,0.0009188890355013498,0.0005002416918583277,0.011149436100163047
12.0,1.2,3.1,1.2000006947608204,0.006964467805028213,18.0,26.78,29.0,9.0,3.10010307250358,0.3648414058009858,0.8586191558380484,0.10762775695186913,0.12530146690700944,0.19705274127910566,0.003955518887474761,0.005807113666794551,0.005645198631320033,0.0030405051910983583,0.006402528223008485,0.004359654490325926,8.000839093960202,15.527888390544145,8.453696868339424,18.0,26.78,0.0,0.0,0.44373375163365797,0.0366596351472577,-0.025690774591894214,0.09867901281117822,0.08096090008272443,0.055487136279605664,0.0011034780332247751,0.00023540637023874717,0.00031168172762795974,0.00967999764122792
13.0,1.2,3.2,1.2000238872403561,0.007431566407203908,20.0,26.74,23.0,7.0,3.1991977058382135,0.3687224072052167,0.8565754914160213,0.10704881531846788,0.12955178011957139,0.2142052940105487,0.003094786468952094,0.00656742329464784,0.006585304199326429,0.002862203098926601,0.007403069525337605,0.006093042819242818,6.000823337027441,13.532605339691193,6.1949840282544715,20.0,26.74,0.0,0.0,0.4393622862823645,0.04211804012867533,-0.023657015633787314,0.08889728634801673,0.079160529949751,0.0576458132871551,0.0018101285597295603,0.00030221873579715876,0.0004630895631310786,0.008739585400254168
14.0,1.2,3.3,1.2001151138716357,0.006824550189259323,22.0,26.83,17.0,5.0,3.2994254276168884,0.36922560884616246,0.8727210875331802,0.10724142883590544,0.13375159751606364,0.224760591473432,0.003145856762469606,0.004905305656550375,0.00650491218553737,0.003906041998371847,0.007219729167361142,0.008050736447906189,4.0003908087700415,11.376847959897166,4.095231562777496,22.0,26.83,0.0,0.0,0.4261398961661393,0.04819585490981455,-0.03182091107389525,0.08038152081101828,0.07889799861463458,0.05664173416845435,0.001181111378761141,0.0007584080253492552,-0.0002794026467489445,0.007938950857865128
15.0,1.2,3.4,1.2001753225806455,0.007844315618697011,22.0,26.96,18.0,6.0,3.39948737041457,0.36132170307663347,0.8855431451500375,0.10212099504434459,0.1332568581351558,0.24348703653195855,0.0009844193385269906,0.0029683287910156025,0.004530984429757932,0.0010330204273967282,0.0061657138851373226,0.0047445310168323,5.006166655667341,11.151039443420656,5.294970093222912,22.0,26.96,0.0,0.0,0.3780131181542255,0.03328758830312211,-0.03600605466230617,0.09342100228687011,0.07004913869202617,0.05769029096792676,0.001968758525542018,0.0003326973752836699,0.00014262453091255662,0.008472709293655267
16.0,1.2,3.5,1.199973838174274,0.00989055663182561,22.0,26.82,18.0,6.0,3.4998321965776626,0.3636624867067605,0.9027448379306522,0.10075331342834797,0.13724115275418744,0.2695160264203035,0.002169228516633616,0.00427762878663727,0.005886554089440579,0.0022764355025178527,0.006794096664734024,0.0061683848468943045,5.00130860861924,12.699969646557909,5.174549062447334,22.0,26.82,0.0,0.0,0.3893696580273219,0.04817987170506157,-0.011775234184163923,0.1805461770867254,0.08088115880346815,0.08279639606419772,0.0017501117385192906,-0.004029424824541428,0.0009126996015742541,0.022972481932237134
